"id","servidor","latencia_ms","uso_cpu","error_log"
906,"Srv_B",48.6842550918913,15.0011459456291,"Exito"
907,"Srv_B",43.3804905768258,72.3217379553244,"Fallo"
908,"Srv_A",48.2978397121499,8.97461814340204,"Exito"
909,"Srv_A",43.8660246453022,26.885655208258,"Exito"
910,"Srv_B",50.2344361389747,42.6305835694075,"Exito"
911,"Srv_A",51.8257509001771,10.2940853622276,"Exito"
912,"Srv_A",50.3489654898591,59.8002434137743,"Exito"
913,"Srv_B",49.0764382103268,65.0251113262493,"Exito"
914,"Srv_B",45.5865475423841,66.066850151401,"Exito"
915,"Srv_B",46.5629196064888,44.8194577204995,"Fallo"
916,"Srv_B",45.4088809844083,48.6906153801829,"Exito"
917,"Srv_A",55.748799250708,53.7836336228065,"Exito"
918,"Srv_A",41.7548674067457,58.6770627966616,"Exito"
919,"Srv_A",50.31517744197,82.7448256886564,"Exito"
920,"Srv_A",41.7504251234502,44.4506382837426,"Exito"
921,"Srv_B",37.5635613704661,84.3568013114855,"Exito"
922,"Srv_A",50.2939356779593,10.2774039367214,"Exito"
923,"Srv_B",40.2058502976483,24.4340683044866,"Exito"
924,"Srv_B",41.219368733408,82.0762888530735,"Exito"
925,"Srv_B",43.384670019189,76.2756049232557,"Exito"
926,"Srv_A",48.3503037115321,60.2217660162132,"Exito"
927,"Srv_B",41.5695265169902,7.55664593866095,"Fallo"
928,"Srv_A",52.2085454890582,82.1139289354905,"Exito"
929,"Srv_A",54.4808247096476,34.6270303868223,"Exito"
930,"Srv_B",42.4748777836372,90.2185188885778,"Exito"
931,"Srv_B",38.0845940043097,38.9930339662824,"Exito"
932,"Srv_A",51.3310326241427,82.7072990476154,"Exito"
933,"Srv_A",56.0986989705631,38.6401011724956,"Exito"
934,"Srv_B",44.4091837229828,18.6412076505367,"Exito"
935,"Srv_B",34.5088136724226,64.5146546908654,"Exito"
936,"Srv_A",51.748598320808,59.7859954021405,"Exito"
937,"Srv_A",56.756149389017,8.42382841091603,"Exito"
938,"Srv_A",65.5845313825233,35.7415034309961,"Exito"
939,"Srv_B",28.7306909929329,10.0026237412822,"Exito"
940,"Srv_A",35.876192270559,74.2700198374223,"Exito"
941,"Srv_A",44.9827358520427,82.927106621908,"Exito"
942,"Srv_A",61.8702173207712,9.11821095529012,"Exito"
943,"Srv_B",46.2473692139243,31.4765296280384,"Exito"
944,"Srv_A",45.5906799640106,35.6217525794636,"Exito"
945,"Srv_B",34.2465045045371,18.2970478225034,"Exito"
946,"Srv_B",33.3977798163543,6.50567364809103,"Exito"
947,"Srv_B",28.5335940930127,41.4773358558305,"Exito"
948,"Srv_A",43.324779648915,58.675035034772,"Exito"
949,"Srv_B",43.4204416375981,69.6926248688251,"Exito"
950,"Srv_A",53.2640629869216,83.5122367413715,"Exito"
951,"Srv_A",40.3684716575896,59.5004422168713,"Exito"
952,"Srv_B",45.6061887284388,11.2339186235331,"Exito"
953,"Srv_A",49.2540661892493,60.5291823146399,"Exito"
954,"Srv_A",43.1508032777692,11.2804335285909,"Exito"
955,"Srv_A",72.0048673362419,86.5668497425504,"Exito"
956,"Srv_A",55.2988701175268,31.9548451753799,"Exito"
957,"Srv_A",42.0955044391297,23.6374197129626,"Exito"
958,"Srv_A",50.0549370627786,72.7171081523411,"Exito"
959,"Srv_A",56.6783911442635,7.13798128371127,"Exito"
960,"Srv_B",41.644096591597,60.6217487019021,"Exito"
961,"Srv_B",33.123460044324,12.6566832771059,"Exito"
962,"Srv_A",44.6626992331904,66.7196894851513,"Exito"
963,"Srv_B",35.6858132772487,59.7904804181308,"Fallo"
964,"Srv_A",45.3290720869944,89.4330078193452,"Exito"
965,"Srv_B",48.6674241260314,39.0614127423614,"Exito"
966,"Srv_A",51.2045088093355,32.2570415248629,"Exito"
967,"Srv_B",38.8029402524137,8.89767782390118,"Exito"
968,"Srv_A",47.4445724377537,53.7762429139111,"Exito"
969,"Srv_B",46.4505916076777,13.3104290375486,"Exito"
970,"Srv_B",33.7991784015137,70.570337229874,"Exito"
971,"Srv_B",45.5955501417522,63.1851474014111,"Exito"
972,"Srv_A",46.1886102407405,62.3823505644687,"Exito"
973,"Srv_A",56.1329724557656,52.8513818788342,"Exito"
974,"Srv_A",61.1465676222913,85.0787337620277,"Exito"
975,"Srv_A",46.2579565972043,7.27686260826886,"Exito"
976,"Srv_B",44.1544329104159,41.5375456835609,"Exito"
977,"Srv_B",40.4431394970392,22.6368408142589,"Exito"
978,"Srv_B",39.2356675811125,44.3635137262754,"Exito"
979,"Srv_B",37.0027477802633,39.6719489230309,"Exito"
980,"Srv_A",41.6588043300935,65.8770627076738,"Exito"
981,"Srv_B",47.161005411026,21.1604216594715,"Exito"
982,"Srv_A",48.5576100371752,38.3600971954875,"Exito"
983,"Srv_A",58.106965043783,78.4438289979007,"Fallo"
984,"Srv_B",40.2279967969043,72.9492179122753,"Exito"
985,"Srv_A",46.3512232128802,39.4863063227385,"Exito"
986,"Srv_B",48.0974799375628,42.4527689220849,"Exito"
987,"Srv_A",49.0830369386616,15.7919693365693,"Exito"
988,"Srv_A",54.4215902575141,75.1383140524849,"Exito"
989,"Srv_B",46.9789997544654,71.7994161618408,"Exito"
990,"Srv_B",41.8044528859395,27.6570345221553,"Exito"
991,"Srv_A",45.1041397702753,84.3529943670146,"Exito"
992,"Srv_B",48.0427358629721,22.8005676406901,"Exito"
993,"Srv_B",46.3473123509536,7.16278815618716,"Exito"
994,"Srv_A",43.8703986945436,41.6050798529759,"Exito"
995,"Srv_B",45.1491390316078,35.4325580017176,"Exito"
996,"Srv_B",40.4222957874058,46.5679511073977,"Exito"
997,"Srv_A",44.1397497600934,12.2276790437754,"Exito"
998,"Srv_B",54.2009015171092,23.7966082997154,"Exito"
999,"Srv_A",56.7322457428129,77.4986053116154,"Exito"
1000,"Srv_B",35.8003191313415,75.4242135381792,"Exito"
